gvkey,iid,datadate,tic,conm,prccd,exchg
006008,01,1997-09-22,INTC,INTEL CORP,96.37500000,14
006008,01,1997-09-23,INTC,INTEL CORP,99.12500000,14
006008,01,1997-09-24,INTC,INTEL CORP,95.62500000,14
006008,01,1997-09-25,INTC,INTEL CORP,93.12500000,14
006008,01,1997-09-26,INTC,INTEL CORP,93.06300000,14
006008,01,1997-09-29,INTC,INTEL CORP,95.37500000,14
006008,01,1997-09-30,INTC,INTEL CORP,92.31300000,14
006008,01,1997-10-01,INTC,INTEL CORP,93.25000000,14
006008,01,1997-10-02,INTC,INTEL CORP,93.12500000,14
006008,01,1997-10-03,INTC,INTEL CORP,93.31300000,14
006008,01,1997-10-06,INTC,INTEL CORP,93.50000000,14
006008,01,1997-10-07,INTC,INTEL CORP,95.25000000,14
006008,01,1997-10-08,INTC,INTEL CORP,94.56300000,14
006008,01,1997-10-09,INTC,INTEL CORP,94.68800000,14
006008,01,1997-10-10,INTC,INTEL CORP,93.00000000,14
006008,01,1997-10-13,INTC,INTEL CORP,92.56300000,14
006008,01,1997-10-14,INTC,INTEL CORP,91.81300000,14
006008,01,1997-10-15,INTC,INTEL CORP,86.68800000,14
006008,01,1997-10-16,INTC,INTEL CORP,85.37500000,14
006008,01,1997-10-17,INTC,INTEL CORP,83.00000000,14
006008,01,1997-10-20,INTC,INTEL CORP,84.06300000,14
006008,01,1997-10-21,INTC,INTEL CORP,85.12500000,14
006008,01,1997-10-22,INTC,INTEL CORP,83.93800000,14
006008,01,1997-10-23,INTC,INTEL CORP,81.87500000,14
006008,01,1997-10-24,INTC,INTEL CORP,80.00000000,14
006008,01,1997-10-27,INTC,INTEL CORP,74.75000000,14
006008,01,1997-10-28,INTC,INTEL CORP,85.00000000,14
006008,01,1997-10-29,INTC,INTEL CORP,80.25000000,14
006008,01,1997-10-30,INTC,INTEL CORP,75.75000000,14
006008,01,1997-10-31,INTC,INTEL CORP,77.00000000,14
006008,01,1997-11-03,INTC,INTEL CORP,78.50000000,14
006008,01,1997-11-04,INTC,INTEL CORP,75.93800000,14
006008,01,1997-11-05,INTC,INTEL CORP,74.62500000,14
006008,01,1997-11-06,INTC,INTEL CORP,73.50000000,14
006008,01,1997-11-07,INTC,INTEL CORP,77.43800000,14
006008,01,1997-11-10,INTC,INTEL CORP,75.12500000,14
006008,01,1997-11-11,INTC,INTEL CORP,76.25000000,14
006008,01,1997-11-12,INTC,INTEL CORP,74.93800000,14
006008,01,1997-11-13,INTC,INTEL CORP,77.93800000,14
006008,01,1997-11-14,INTC,INTEL CORP,78.75000000,14
006008,01,1997-11-17,INTC,INTEL CORP,80.43800000,14
006008,01,1997-11-18,INTC,INTEL CORP,78.75000000,14
006008,01,1997-11-19,INTC,INTEL CORP,79.06300000,14
006008,01,1997-11-20,INTC,INTEL CORP,80.87500000,14
006008,01,1997-11-21,INTC,INTEL CORP,80.25000000,14
006008,01,1997-11-24,INTC,INTEL CORP,78.12500000,14
006008,01,1997-11-25,INTC,INTEL CORP,76.43800000,14
006008,01,1997-11-26,INTC,INTEL CORP,76.62500000,14
006008,01,1997-11-28,INTC,INTEL CORP,77.62500000,14
006008,01,1997-12-01,INTC,INTEL CORP,81.50000000,14
006008,01,1997-12-02,INTC,INTEL CORP,78.06300000,14
006008,01,1997-12-03,INTC,INTEL CORP,78.50000000,14
006008,01,1997-12-04,INTC,INTEL CORP,76.68800000,14
006008,01,1997-12-05,INTC,INTEL CORP,77.56300000,14
006008,01,1997-12-08,INTC,INTEL CORP,78.43800000,14
006008,01,1997-12-09,INTC,INTEL CORP,75.62500000,14
006008,01,1997-12-10,INTC,INTEL CORP,74.68800000,14
006008,01,1997-12-11,INTC,INTEL CORP,71.81300000,14
006008,01,1997-12-12,INTC,INTEL CORP,70.50000000,14
006008,01,1997-12-15,INTC,INTEL CORP,72.12500000,14
006008,01,1997-12-16,INTC,INTEL CORP,71.18800000,14
006008,01,1997-12-17,INTC,INTEL CORP,69.50000000,14
006008,01,1997-12-18,INTC,INTEL CORP,69.12500000,14
006008,01,1997-12-19,INTC,INTEL CORP,70.00000000,14
006008,01,1997-12-22,INTC,INTEL CORP,71.43800000,14
006008,01,1997-12-23,INTC,INTEL CORP,70.18800000,14
006008,01,1997-12-24,INTC,INTEL CORP,70.25000000,14
006008,01,1997-12-26,INTC,INTEL CORP,70.87500000,14
006008,01,1997-12-29,INTC,INTEL CORP,70.81300000,14
006008,01,1997-12-30,INTC,INTEL CORP,71.68800000,14
006008,01,1997-12-31,INTC,INTEL CORP,70.25000000,14
006008,01,1998-01-02,INTC,INTEL CORP,72.62500000,14
006008,01,1998-01-05,INTC,INTEL CORP,74.50000000,14
006008,01,1998-01-06,INTC,INTEL CORP,73.12500000,14
006008,01,1998-01-07,INTC,INTEL CORP,72.75000000,14
006008,01,1998-01-08,INTC,INTEL CORP,74.31300000,14
006008,01,1998-01-09,INTC,INTEL CORP,71.87500000,14
006008,01,1998-01-12,INTC,INTEL CORP,75.62500000,14
006008,01,1998-01-13,INTC,INTEL CORP,76.93800000,14
006008,01,1998-01-14,INTC,INTEL CORP,75.43800000,14
006008,01,1998-01-15,INTC,INTEL CORP,75.31300000,14
006008,01,1998-01-16,INTC,INTEL CORP,74.81300000,14
006008,01,1998-01-20,INTC,INTEL CORP,76.25000000,14
006008,01,1998-01-21,INTC,INTEL CORP,76.68800000,14
006008,01,1998-01-22,INTC,INTEL CORP,76.50000000,14
006008,01,1998-01-23,INTC,INTEL CORP,77.18800000,14
006008,01,1998-01-26,INTC,INTEL CORP,77.68800000,14
006008,01,1998-01-27,INTC,INTEL CORP,79.18800000,14
006008,01,1998-01-28,INTC,INTEL CORP,80.87500000,14
006008,01,1998-01-29,INTC,INTEL CORP,82.00000000,14
006008,01,1998-01-30,INTC,INTEL CORP,81.00000000,14
006008,01,1998-02-02,INTC,INTEL CORP,83.06300000,14
006008,01,1998-02-03,INTC,INTEL CORP,86.31300000,14
006008,01,1998-02-04,INTC,INTEL CORP,87.56300000,14
006008,01,1998-02-05,INTC,INTEL CORP,86.50000000,14
006008,01,1998-02-06,INTC,INTEL CORP,87.54700000,14
006008,01,1998-02-09,INTC,INTEL CORP,85.81300000,14
006008,01,1998-02-10,INTC,INTEL CORP,86.25000000,14
006008,01,1998-02-11,INTC,INTEL CORP,85.06300000,14
006008,01,1998-02-12,INTC,INTEL CORP,85.00000000,14
006008,01,1998-02-13,INTC,INTEL CORP,83.81300000,14
006008,01,1998-02-17,INTC,INTEL CORP,84.62500000,14
006008,01,1998-02-18,INTC,INTEL CORP,86.93800000,14
006008,01,1998-02-19,INTC,INTEL CORP,90.56300000,14
006008,01,1998-02-20,INTC,INTEL CORP,91.81300000,14
006008,01,1998-02-23,INTC,INTEL CORP,94.18800000,14
006008,01,1998-02-24,INTC,INTEL CORP,92.37500000,14
006008,01,1998-02-25,INTC,INTEL CORP,94.00000000,14
006008,01,1998-02-26,INTC,INTEL CORP,92.31300000,14
006008,01,1998-02-27,INTC,INTEL CORP,89.68800000,14
006008,01,1998-03-02,INTC,INTEL CORP,87.62500000,14
006008,01,1998-03-03,INTC,INTEL CORP,85.31300000,14
006008,01,1998-03-04,INTC,INTEL CORP,86.43800000,14
006008,01,1998-03-05,INTC,INTEL CORP,75.56300000,14
006008,01,1998-03-06,INTC,INTEL CORP,78.12500000,14
006008,01,1998-03-09,INTC,INTEL CORP,75.06300000,14
006008,01,1998-03-10,INTC,INTEL CORP,75.50000000,14
006008,01,1998-03-11,INTC,INTEL CORP,75.87500000,14
006008,01,1998-03-12,INTC,INTEL CORP,76.37500000,14
006008,01,1998-03-13,INTC,INTEL CORP,76.62500000,14
006008,01,1998-03-16,INTC,INTEL CORP,77.68800000,14
006008,01,1998-03-17,INTC,INTEL CORP,76.75000000,14
006008,01,1998-03-18,INTC,INTEL CORP,77.00000000,14
006008,01,1998-03-19,INTC,INTEL CORP,77.31300000,14
006008,01,1998-03-20,INTC,INTEL CORP,75.75000000,14
006008,01,1998-03-23,INTC,INTEL CORP,75.09400000,14
006008,01,1998-03-24,INTC,INTEL CORP,74.43800000,14
006008,01,1998-03-25,INTC,INTEL CORP,76.06300000,14
006008,01,1998-03-26,INTC,INTEL CORP,78.18800000,14
006008,01,1998-03-27,INTC,INTEL CORP,78.87500000,14
006008,01,1998-03-30,INTC,INTEL CORP,77.37500000,14
006008,01,1998-03-31,INTC,INTEL CORP,78.06300000,14
006008,01,1998-04-01,INTC,INTEL CORP,77.50000000,14
006008,01,1998-04-02,INTC,INTEL CORP,76.37500000,14
006008,01,1998-04-03,INTC,INTEL CORP,76.75000000,14
006008,01,1998-04-06,INTC,INTEL CORP,73.87500000,14
006008,01,1998-04-07,INTC,INTEL CORP,72.62500000,14
006008,01,1998-04-08,INTC,INTEL CORP,72.56250000,14
006008,01,1998-04-09,INTC,INTEL CORP,73.75000000,14
006008,01,1998-04-13,INTC,INTEL CORP,76.25000000,14
006008,01,1998-04-14,INTC,INTEL CORP,76.00000000,14
006008,01,1998-04-15,INTC,INTEL CORP,74.87500000,14
006008,01,1998-04-16,INTC,INTEL CORP,74.37500000,14
006008,01,1998-04-17,INTC,INTEL CORP,75.18750000,14
006008,01,1998-04-20,INTC,INTEL CORP,76.50000000,14
006008,01,1998-04-21,INTC,INTEL CORP,78.93750000,14
006008,01,1998-04-22,INTC,INTEL CORP,84.06250000,14
006008,01,1998-04-23,INTC,INTEL CORP,83.25000000,14
006008,01,1998-04-24,INTC,INTEL CORP,82.06250000,14
006008,01,1998-04-27,INTC,INTEL CORP,80.00000000,14
006008,01,1998-04-28,INTC,INTEL CORP,79.31250000,14
006008,01,1998-04-29,INTC,INTEL CORP,80.12500000,14
006008,01,1998-04-30,INTC,INTEL CORP,80.81250000,14
006008,01,1998-05-01,INTC,INTEL CORP,82.12500000,14
006008,01,1998-05-04,INTC,INTEL CORP,82.00000000,14
006008,01,1998-05-05,INTC,INTEL CORP,81.87500000,14
006008,01,1998-05-06,INTC,INTEL CORP,81.37500000,14
006008,01,1998-05-07,INTC,INTEL CORP,81.00000000,14
006008,01,1998-05-08,INTC,INTEL CORP,84.06250000,14
006008,01,1998-05-11,INTC,INTEL CORP,82.50000000,14
006008,01,1998-05-12,INTC,INTEL CORP,84.56250000,14
006008,01,1998-05-13,INTC,INTEL CORP,84.81250000,14
006008,01,1998-05-14,INTC,INTEL CORP,84.56250000,14
006008,01,1998-05-15,INTC,INTEL CORP,80.31250000,14
006008,01,1998-05-18,INTC,INTEL CORP,79.37500000,14
006008,01,1998-05-19,INTC,INTEL CORP,79.56250000,14
006008,01,1998-05-20,INTC,INTEL CORP,77.00000000,14
006008,01,1998-05-21,INTC,INTEL CORP,74.12500000,14
006008,01,1998-05-22,INTC,INTEL CORP,74.31250000,14
006008,01,1998-05-26,INTC,INTEL CORP,74.68750000,14
006008,01,1998-05-27,INTC,INTEL CORP,74.31250000,14
006008,01,1998-05-28,INTC,INTEL CORP,73.50000000,14
006008,01,1998-05-29,INTC,INTEL CORP,71.43750000,14
006008,01,1998-06-01,INTC,INTEL CORP,68.00000000,14
006008,01,1998-06-02,INTC,INTEL CORP,69.25000000,14
006008,01,1998-06-03,INTC,INTEL CORP,65.93750000,14
006008,01,1998-06-04,INTC,INTEL CORP,68.18750000,14
006008,01,1998-06-05,INTC,INTEL CORP,69.81250000,14
006008,01,1998-06-08,INTC,INTEL CORP,69.31250000,14
006008,01,1998-06-09,INTC,INTEL CORP,70.18750000,14
006008,01,1998-06-10,INTC,INTEL CORP,68.56250000,14
006008,01,1998-06-11,INTC,INTEL CORP,68.56250000,14
006008,01,1998-06-12,INTC,INTEL CORP,68.43750000,14
006008,01,1998-06-15,INTC,INTEL CORP,66.87500000,14
006008,01,1998-06-16,INTC,INTEL CORP,69.81250000,14
006008,01,1998-06-17,INTC,INTEL CORP,69.25000000,14
006008,01,1998-06-18,INTC,INTEL CORP,69.68750000,14
006008,01,1998-06-19,INTC,INTEL CORP,70.00000000,14
006008,01,1998-06-22,INTC,INTEL CORP,73.87500000,14
006008,01,1998-06-23,INTC,INTEL CORP,75.25000000,14
006008,01,1998-06-24,INTC,INTEL CORP,77.37500000,14
006008,01,1998-06-25,INTC,INTEL CORP,75.62500000,14
006008,01,1998-06-26,INTC,INTEL CORP,76.37500000,14
006008,01,1998-06-29,INTC,INTEL CORP,75.81250000,14
006008,01,1998-06-30,INTC,INTEL CORP,74.12500000,14
006008,01,1998-07-01,INTC,INTEL CORP,75.18750000,14
006008,01,1998-07-02,INTC,INTEL CORP,73.25000000,14
006008,01,1998-07-06,INTC,INTEL CORP,73.48437500,14
006008,01,1998-07-07,INTC,INTEL CORP,75.12500000,14
006008,01,1998-07-08,INTC,INTEL CORP,78.31250000,14
006008,01,1998-07-09,INTC,INTEL CORP,79.75000000,14
006008,01,1998-07-10,INTC,INTEL CORP,79.75000000,14
006008,01,1998-07-13,INTC,INTEL CORP,82.37500000,14
006008,01,1998-07-14,INTC,INTEL CORP,80.68750000,14
006008,01,1998-07-15,INTC,INTEL CORP,84.25000000,14
006008,01,1998-07-16,INTC,INTEL CORP,84.25000000,14
006008,01,1998-07-17,INTC,INTEL CORP,83.12500000,14
006008,01,1998-07-20,INTC,INTEL CORP,81.75000000,14
006008,01,1998-07-21,INTC,INTEL CORP,81.62500000,14
006008,01,1998-07-22,INTC,INTEL CORP,82.37500000,14
006008,01,1998-07-23,INTC,INTEL CORP,82.56250000,14
006008,01,1998-07-24,INTC,INTEL CORP,83.06250000,14
006008,01,1998-07-27,INTC,INTEL CORP,86.06250000,14
006008,01,1998-07-28,INTC,INTEL CORP,85.62500000,14
006008,01,1998-07-29,INTC,INTEL CORP,84.62500000,14
006008,01,1998-07-30,INTC,INTEL CORP,87.62500000,14
006008,01,1998-07-31,INTC,INTEL CORP,84.43750000,14
006008,01,1998-08-03,INTC,INTEL CORP,84.81250000,14
006008,01,1998-08-04,INTC,INTEL CORP,81.93750000,14
006008,01,1998-08-05,INTC,INTEL CORP,84.12500000,14
006008,01,1998-08-06,INTC,INTEL CORP,87.00000000,14
006008,01,1998-08-07,INTC,INTEL CORP,86.68750000,14
006008,01,1998-08-10,INTC,INTEL CORP,86.62500000,14
006008,01,1998-08-11,INTC,INTEL CORP,84.56250000,14
006008,01,1998-08-12,INTC,INTEL CORP,85.62500000,14
006008,01,1998-08-13,INTC,INTEL CORP,85.25000000,14
006008,01,1998-08-14,INTC,INTEL CORP,86.18750000,14
006008,01,1998-08-17,INTC,INTEL CORP,89.56250000,14
006008,01,1998-08-18,INTC,INTEL CORP,91.43750000,14
006008,01,1998-08-19,INTC,INTEL CORP,89.56250000,14
006008,01,1998-08-20,INTC,INTEL CORP,86.00000000,14
006008,01,1998-08-21,INTC,INTEL CORP,84.93750000,14
006008,01,1998-08-24,INTC,INTEL CORP,84.62500000,14
006008,01,1998-08-25,INTC,INTEL CORP,84.42187500,14
006008,01,1998-08-26,INTC,INTEL CORP,83.00000000,14
006008,01,1998-08-27,INTC,INTEL CORP,79.75000000,14
006008,01,1998-08-28,INTC,INTEL CORP,77.00000000,14
006008,01,1998-08-31,INTC,INTEL CORP,71.18750000,14
006008,01,1998-09-01,INTC,INTEL CORP,76.00000000,14
006008,01,1998-09-02,INTC,INTEL CORP,74.87500000,14
006008,01,1998-09-03,INTC,INTEL CORP,76.75000000,14
006008,01,1998-09-04,INTC,INTEL CORP,78.25000000,14
006008,01,1998-09-08,INTC,INTEL CORP,81.90625000,14
006008,01,1998-09-09,INTC,INTEL CORP,81.25000000,14
006008,01,1998-09-10,INTC,INTEL CORP,79.06250000,14
006008,01,1998-09-11,INTC,INTEL CORP,84.93750000,14
006008,01,1998-09-14,INTC,INTEL CORP,85.81250000,14
006008,01,1998-09-15,INTC,INTEL CORP,85.93750000,14
006008,01,1998-09-16,INTC,INTEL CORP,85.06250000,14
006008,01,1998-09-17,INTC,INTEL CORP,83.00000000,14
006008,01,1998-09-18,INTC,INTEL CORP,83.00000000,14
006008,01,1998-09-21,INTC,INTEL CORP,84.62500000,14
006008,01,1998-09-22,INTC,INTEL CORP,83.56250000,14
006008,01,1998-09-23,INTC,INTEL CORP,87.06250000,14
006008,01,1998-09-24,INTC,INTEL CORP,85.31250000,14
006008,01,1998-09-25,INTC,INTEL CORP,88.31250000,14
006008,01,1998-09-28,INTC,INTEL CORP,87.00000000,14
006008,01,1998-09-29,INTC,INTEL CORP,88.50000000,14
006008,01,1998-09-30,INTC,INTEL CORP,85.75000000,14
006008,01,1998-10-01,INTC,INTEL CORP,83.43750000,14
006008,01,1998-10-02,INTC,INTEL CORP,83.87500000,14
006008,01,1998-10-05,INTC,INTEL CORP,80.56250000,14
006008,01,1998-10-06,INTC,INTEL CORP,79.62500000,14
006008,01,1998-10-07,INTC,INTEL CORP,79.06250000,14
006008,01,1998-10-08,INTC,INTEL CORP,78.43750000,14
006008,01,1998-10-09,INTC,INTEL CORP,83.81250000,14
006008,01,1998-10-12,INTC,INTEL CORP,85.43750000,14
006008,01,1998-10-13,INTC,INTEL CORP,83.56250000,14
006008,01,1998-10-14,INTC,INTEL CORP,82.56250000,14
006008,01,1998-10-15,INTC,INTEL CORP,84.56250000,14
006008,01,1998-10-16,INTC,INTEL CORP,83.75000000,14
006008,01,1998-10-19,INTC,INTEL CORP,85.00000000,14
006008,01,1998-10-20,INTC,INTEL CORP,84.56250000,14
006008,01,1998-10-21,INTC,INTEL CORP,87.06250000,14
006008,01,1998-10-22,INTC,INTEL CORP,87.37500000,14
006008,01,1998-10-23,INTC,INTEL CORP,87.25000000,14
006008,01,1998-10-26,INTC,INTEL CORP,88.93750000,14
006008,01,1998-10-27,INTC,INTEL CORP,87.31250000,14
006008,01,1998-10-28,INTC,INTEL CORP,89.21875000,14
006008,01,1998-10-29,INTC,INTEL CORP,89.75000000,14
006008,01,1998-10-30,INTC,INTEL CORP,89.18750000,14
006008,01,1998-11-02,INTC,INTEL CORP,91.81250000,14
006008,01,1998-11-03,INTC,INTEL CORP,90.43750000,14
006008,01,1998-11-04,INTC,INTEL CORP,94.81250000,14
006008,01,1998-11-05,INTC,INTEL CORP,94.00000000,14
006008,01,1998-11-06,INTC,INTEL CORP,95.43750000,14
006008,01,1998-11-09,INTC,INTEL CORP,96.00000000,14
006008,01,1998-11-10,INTC,INTEL CORP,97.56250000,14
006008,01,1998-11-11,INTC,INTEL CORP,103.68750000,14
006008,01,1998-11-12,INTC,INTEL CORP,102.68750000,14
006008,01,1998-11-13,INTC,INTEL CORP,103.75000000,14
006008,01,1998-11-16,INTC,INTEL CORP,106.87500000,14
006008,01,1998-11-17,INTC,INTEL CORP,108.50000000,14
006008,01,1998-11-18,INTC,INTEL CORP,109.87500000,14
006008,01,1998-11-19,INTC,INTEL CORP,112.87500000,14
006008,01,1998-11-20,INTC,INTEL CORP,112.06250000,14
006008,01,1998-11-23,INTC,INTEL CORP,113.56250000,14
006008,01,1998-11-24,INTC,INTEL CORP,110.43750000,14
006008,01,1998-11-25,INTC,INTEL CORP,109.75000000,14
006008,01,1998-11-27,INTC,INTEL CORP,110.00000000,14
006008,01,1998-11-30,INTC,INTEL CORP,107.62500000,14
006008,01,1998-12-01,INTC,INTEL CORP,115.00000000,14
006008,01,1998-12-02,INTC,INTEL CORP,113.56250000,14
006008,01,1998-12-03,INTC,INTEL CORP,109.50000000,14
006008,01,1998-12-04,INTC,INTEL CORP,116.31250000,14
006008,01,1998-12-07,INTC,INTEL CORP,118.93750000,14
006008,01,1998-12-08,INTC,INTEL CORP,120.06250000,14
006008,01,1998-12-09,INTC,INTEL CORP,119.18750000,14
006008,01,1998-12-10,INTC,INTEL CORP,114.62500000,14
006008,01,1998-12-11,INTC,INTEL CORP,116.43750000,14
006008,01,1998-12-14,INTC,INTEL CORP,111.56250000,14
006008,01,1998-12-15,INTC,INTEL CORP,115.93750000,14
006008,01,1998-12-16,INTC,INTEL CORP,114.12500000,14
006008,01,1998-12-17,INTC,INTEL CORP,116.87500000,14
006008,01,1998-12-18,INTC,INTEL CORP,120.00000000,14
006008,01,1998-12-21,INTC,INTEL CORP,122.68750000,14
006008,01,1998-12-22,INTC,INTEL CORP,119.06250000,14
006008,01,1998-12-23,INTC,INTEL CORP,125.00000000,14
006008,01,1998-12-24,INTC,INTEL CORP,125.00000000,14
006008,01,1998-12-28,INTC,INTEL CORP,122.12500000,14
006008,01,1998-12-29,INTC,INTEL CORP,121.06250000,14
006008,01,1998-12-30,INTC,INTEL CORP,119.18750000,14
006008,01,1998-12-31,INTC,INTEL CORP,118.56250000,14
006008,01,1999-01-04,INTC,INTEL CORP,120.81250000,14
006008,01,1999-01-05,INTC,INTEL CORP,123.25000000,14
006008,01,1999-01-06,INTC,INTEL CORP,129.50000000,14
006008,01,1999-01-07,INTC,INTEL CORP,129.25000000,14
006008,01,1999-01-08,INTC,INTEL CORP,129.68750000,14
006008,01,1999-01-11,INTC,INTEL CORP,139.75000000,14
006008,01,1999-01-12,INTC,INTEL CORP,135.56250000,14
006008,01,1999-01-13,INTC,INTEL CORP,139.00000000,14
006008,01,1999-01-14,INTC,INTEL CORP,133.75000000,14
006008,01,1999-01-15,INTC,INTEL CORP,135.37500000,14
006008,01,1999-01-19,INTC,INTEL CORP,139.37500000,14
006008,01,1999-01-20,INTC,INTEL CORP,138.25000000,14
006008,01,1999-01-21,INTC,INTEL CORP,133.50000000,14
006008,01,1999-01-22,INTC,INTEL CORP,128.87500000,14
006008,01,1999-01-25,INTC,INTEL CORP,130.62500000,14
006008,01,1999-01-26,INTC,INTEL CORP,136.93750000,14
006008,01,1999-01-27,INTC,INTEL CORP,132.75000000,14
006008,01,1999-01-28,INTC,INTEL CORP,137.18750000,14
006008,01,1999-01-29,INTC,INTEL CORP,140.93750000,14
006008,01,1999-02-01,INTC,INTEL CORP,137.87500000,14
006008,01,1999-02-02,INTC,INTEL CORP,134.62500000,14
006008,01,1999-02-03,INTC,INTEL CORP,138.68750000,14
006008,01,1999-02-04,INTC,INTEL CORP,130.12500000,14
006008,01,1999-02-05,INTC,INTEL CORP,127.56250000,14
006008,01,1999-02-08,INTC,INTEL CORP,132.00000000,14
006008,01,1999-02-09,INTC,INTEL CORP,125.31250000,14
006008,01,1999-02-10,INTC,INTEL CORP,128.81250000,14
006008,01,1999-02-11,INTC,INTEL CORP,133.25000000,14
006008,01,1999-02-12,INTC,INTEL CORP,126.50000000,14
006008,01,1999-02-16,INTC,INTEL CORP,126.37500000,14
006008,01,1999-02-17,INTC,INTEL CORP,124.62500000,14
006008,01,1999-02-18,INTC,INTEL CORP,128.12500000,14
006008,01,1999-02-19,INTC,INTEL CORP,128.06250000,14
006008,01,1999-02-22,INTC,INTEL CORP,132.81250000,14
006008,01,1999-02-23,INTC,INTEL CORP,134.25000000,14
006008,01,1999-02-24,INTC,INTEL CORP,130.37500000,14
006008,01,1999-02-25,INTC,INTEL CORP,127.75000000,14
006008,01,1999-02-26,INTC,INTEL CORP,119.93750000,14
006008,01,1999-03-01,INTC,INTEL CORP,117.06250000,14
006008,01,1999-03-02,INTC,INTEL CORP,109.81250000,14
006008,01,1999-03-03,INTC,INTEL CORP,114.68750000,14
006008,01,1999-03-04,INTC,INTEL CORP,113.37500000,14
006008,01,1999-03-05,INTC,INTEL CORP,114.62500000,14
006008,01,1999-03-08,INTC,INTEL CORP,119.62500000,14
006008,01,1999-03-09,INTC,INTEL CORP,115.31250000,14
006008,01,1999-03-10,INTC,INTEL CORP,116.87500000,14
006008,01,1999-03-11,INTC,INTEL CORP,118.12500000,14
006008,01,1999-03-12,INTC,INTEL CORP,118.25000000,14
006008,01,1999-03-15,INTC,INTEL CORP,117.87500000,14
006008,01,1999-03-16,INTC,INTEL CORP,120.37500000,14
006008,01,1999-03-17,INTC,INTEL CORP,120.50000000,14
006008,01,1999-03-18,INTC,INTEL CORP,121.81250000,14
006008,01,1999-03-19,INTC,INTEL CORP,119.00000000,14
006008,01,1999-03-22,INTC,INTEL CORP,115.12500000,14
006008,01,1999-03-23,INTC,INTEL CORP,114.56250000,14
006008,01,1999-03-24,INTC,INTEL CORP,119.25000000,14
006008,01,1999-03-25,INTC,INTEL CORP,117.93750000,14
006008,01,1999-03-26,INTC,INTEL CORP,116.68750000,14
006008,01,1999-03-29,INTC,INTEL CORP,121.56250000,14
006008,01,1999-03-30,INTC,INTEL CORP,121.56250000,14
006008,01,1999-03-31,INTC,INTEL CORP,118.87500000,14
006008,01,1999-04-01,INTC,INTEL CORP,120.87500000,14
006008,01,1999-04-05,INTC,INTEL CORP,127.50000000,14
006008,01,1999-04-06,INTC,INTEL CORP,130.43750000,14
006008,01,1999-04-07,INTC,INTEL CORP,132.12500000,14
006008,01,1999-04-08,INTC,INTEL CORP,131.06250000,14
006008,01,1999-04-09,INTC,INTEL CORP,130.81250000,14
006008,01,1999-04-12,INTC,INTEL CORP,61.25000000,14
006008,01,1999-04-13,INTC,INTEL CORP,60.50000000,14
006008,01,1999-04-14,INTC,INTEL CORP,57.00000000,14
006008,01,1999-04-15,INTC,INTEL CORP,58.43750000,14
006008,01,1999-04-16,INTC,INTEL CORP,57.25000000,14
006008,01,1999-04-19,INTC,INTEL CORP,55.50000000,14
006008,01,1999-04-20,INTC,INTEL CORP,56.56250000,14
006008,01,1999-04-21,INTC,INTEL CORP,58.43750000,14
006008,01,1999-04-22,INTC,INTEL CORP,61.50000000,14
006008,01,1999-04-23,INTC,INTEL CORP,61.75000000,14
006008,01,1999-04-26,INTC,INTEL CORP,64.43750000,14
006008,01,1999-04-27,INTC,INTEL CORP,62.25000000,14
006008,01,1999-04-28,INTC,INTEL CORP,61.18750000,14
006008,01,1999-04-29,INTC,INTEL CORP,60.81250000,14
006008,01,1999-04-30,INTC,INTEL CORP,61.18750000,14
006008,01,1999-05-03,INTC,INTEL CORP,63.12500000,14
006008,01,1999-05-04,INTC,INTEL CORP,61.68750000,14
006008,01,1999-05-05,INTC,INTEL CORP,64.00000000,14
006008,01,1999-05-06,INTC,INTEL CORP,59.68750000,14
006008,01,1999-05-07,INTC,INTEL CORP,60.93750000,14
006008,01,1999-05-10,INTC,INTEL CORP,60.62500000,14
006008,01,1999-05-11,INTC,INTEL CORP,62.31250000,14
006008,01,1999-05-12,INTC,INTEL CORP,62.50000000,14
006008,01,1999-05-13,INTC,INTEL CORP,60.06250000,14
006008,01,1999-05-14,INTC,INTEL CORP,58.00000000,14
006008,01,1999-05-17,INTC,INTEL CORP,59.43750000,14
006008,01,1999-05-18,INTC,INTEL CORP,58.93750000,14
006008,01,1999-05-19,INTC,INTEL CORP,59.68750000,14
006008,01,1999-05-20,INTC,INTEL CORP,57.68750000,14
006008,01,1999-05-21,INTC,INTEL CORP,57.00000000,14
006008,01,1999-05-24,INTC,INTEL CORP,55.93750000,14
006008,01,1999-05-25,INTC,INTEL CORP,52.87500000,14
006008,01,1999-05-26,INTC,INTEL CORP,51.68750000,14
